시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
인천,동구,차량단독,전도전복,1,0,1,0,1,0
인천,동구,차량단독,기타,1,0,1,0,1,0
인천,남구,차대사람,횡단중,176,8,176,91,77,8
인천,남구,차대사람,차도통행중,44,2,46,26,20,0
인천,남구,차대사람,길가장자리구역통행중,50,1,49,8,35,6
인천,남구,차대사람,보도통행중,29,0,30,8,16,6
인천,남구,차대사람,기타,110,0,116,32,75,9
인천,남구,차대차,정면충돌,40,1,72,16,50,6
인천,남구,차대차,측면충돌,383,3,632,109,493,30
인천,남구,차대차,추돌,80,1,152,17,124,11
인천,남구,차대차,추돌,134,1,249,33,198,18
인천,남구,차대차,기타,220,1,319,54,247,18
인천,남구,차량단독,전도전복,3,0,4,2,1,1
인천,남구,차량단독,공작물충돌,8,0,8,1,5,2
인천,남구,차량단독,기타,50,0,52,14,35,3
인천,부평구,차대사람,횡단중,159,6,167,105,59,3
인천,부평구,차대사람,차도통행중,9,0,9,3,6,0
인천,부평구,차대사람,길가장자리구역통행중,23,0,23,7,16,0
인천,부평구,차대사람,보도통행중,16,0,18,7,11,0
인천,부평구,차대사람,기타,222,2,231,85,127,19
인천,부평구,차대차,정면충돌,78,2,149,43,103,3
인천,부평구,차대차,측면충돌,323,2,537,148,370,19
인천,부평구,차대차,추돌,138,2,226,46,176,4
인천,부평구,차대차,추돌,134,0,265,44,217,4
인천,부평구,차대차,기타,305,1,449,108,308,33
인천,부평구,차량단독,전도전복,1,0,1,0,1,0
인천,부평구,차량단독,공작물충돌,10,0,14,4,10,0
인천,부평구,차량단독,도로이탈,1,0,1,1,0,0
인천,부평구,차량단독,기타,28,2,30,6,20,4
인천,남동구,차대사람,횡단중,225,4,243,118,114,11
인천,남동구,차대사람,차도통행중,58,2,60,27,31,2
인천,남동구,차대사람,길가장자리구역통행중,75,0,78,22,54,2
인천,남동구,차대사람,보도통행중,64,0,67,22,39,6
인천,남동구,차대사람,기타,66,1,69,33,31,5
인천,남동구,차대차,정면충돌,84,0,148,38,110,0
인천,남동구,차대차,측면충돌,785,7,1317,260,1016,41
인천,남동구,차대차,추돌,235,1,386,63,311,12
인천,남동구,차대차,추돌,259,1,465,82,373,10
인천,남동구,차대차,기타,86,1,114,32,69,13
인천,남동구,차량단독,전도전복,2,0,2,1,1,0
인천,남동구,차량단독,공작물충돌,19,2,23,11,9,3
인천,남동구,차량단독,도로이탈,1,0,1,1,0,0
인천,남동구,차량단독,도로이탈,1,0,1,0,0,1
인천,남동구,차량단독,기타,19,0,19,7,10,2
인천,서구,차대사람,횡단중,172,8,180,87,84,9
인천,서구,차대사람,차도통행중,54,3,52,19,29,4
인천,서구,차대사람,길가장자리구역통행중,28,0,28,5,18,5
인천,서구,차대사람,보도통행중,59,1,63,22,37,4
인천,서구,차대사람,기타,46,0,50,18,30,2
인천,서구,차대차,정면충돌,34,2,62,21,40,1
인천,서구,차대차,측면충돌,440,4,694,157,501,36
인천,서구,차대차,추돌,276,2,600,128,443,29
인천,서구,차대차,추돌,143,1,281,46,220,15
인천,서구,차대차,기타,108,1,155,33,117,5
인천,서구,차량단독,전도전복,6,1,7,4,3,0
인천,서구,차량단독,공작물충돌,26,3,26,8,12,6
인천,서구,차량단독,도로이탈,1,0,2,2,0,0
인천,서구,차량단독,기타,11,0,14,6,8,0
인천,연수구,차대사람,횡단중,59,2,61,40,21,0
인천,연수구,차대사람,차도통행중,5,0,5,2,2,1
인천,연수구,차대사람,길가장자리구역통행중,8,0,9,3,6,0
인천,연수구,차대사람,보도통행중,12,0,13,9,3,1
인천,연수구,차대사람,기타,79,5,76,33,39,4
인천,연수구,차대차,정면충돌,17,1,26,13,13,0
인천,연수구,차대차,측면충돌,129,1,212,77,131,4
인천,연수구,차대차,추돌,66,1,121,19,99,3
인천,연수구,차대차,추돌,60,1,129,25,101,3
인천,연수구,차대차,기타,257,2,406,104,296,6
인천,연수구,차량단독,전도전복,4,1,5,3,1,1
인천,연수구,차량단독,공작물충돌,2,1,1,1,0,0
인천,연수구,차량단독,기타,8,0,9,3,6,0
인천,계양구,차대사람,횡단중,119,7,123,67,51,5
인천,계양구,차대사람,차도통행중,34,3,31,20,11,0
인천,계양구,차대사람,길가장자리구역통행중,17,0,17,6,9,2
인천,계양구,차대사람,보도통행중,7,0,7,3,4,0
인천,계양구,차대사람,기타,94,1,95,49,42,4
인천,계양구,차대차,정면충돌,29,1,45,19,23,3
인천,계양구,차대차,측면충돌,329,5,502,152,329,21
인천,계양구,차대차,추돌,89,0,161,23,136,2
인천,계양구,차대차,추돌,95,0,194,37,151,6
인천,계양구,차대차,기타,125,0,191,51,135,5
인천,계양구,차량단독,전도전복,2,1,1,1,0,0
인천,계양구,차량단독,공작물충돌,7,0,13,6,7,0
인천,계양구,차량단독,기타,22,0,22,11,11,0
인천,강화군,차대사람,횡단중,15,2,13,9,4,0
인천,강화군,차대사람,차도통행중,1,0,1,1,0,0
인천,강화군,차대사람,길가장자리구역통행중,5,0,5,4,1,0
인천,강화군,차대사람,보도통행중,1,0,1,1,0,0
인천,강화군,차대사람,기타,22,0,28,13,12,3
인천,강화군,차대차,정면충돌,37,0,84,49,33,2
인천,강화군,차대차,측면충돌,48,0,84,35,49,0
인천,강화군,차대차,추돌,23,0,30,16,11,3
인천,강화군,차대차,추돌,14,0,26,4,22,0
인천,강화군,차대차,기타,59,0,81,32,48,1
인천,강화군,차량단독,전도전복,7,2,9,7,1,1
인천,강화군,차량단독,공작물충돌,6,0,7,5,2,0
인천,강화군,차량단독,기타,1,0,1,1,0,0
인천,옹진군,차대사람,횡단중,2,2,0,0,0,0
인천,옹진군,차대사람,보도통행중,1,0,1,1,0,0
인천,옹진군,차대사람,기타,3,0,3,1,2,0
인천,옹진군,차대차,정면충돌,5,0,12,5,6,1
인천,옹진군,차대차,측면충돌,5,0,13,2,11,0
인천,옹진군,차대차,추돌,4,0,7,1,6,0
인천,옹진군,차대차,추돌,3,0,4,0,4,0
인천,옹진군,차대차,기타,7,0,11,1,9,1
인천,옹진군,차량단독,전도전복,3,1,3,3,0,0
인천,옹진군,차량단독,공작물충돌,8,0,10,5,4,1
인천,옹진군,차량단독,도로이탈,1,0,1,1,0,0
광주,동구,차대사람,횡단중,74,3,75,33,41,1
광주,동구,차대사람,차도통행중,8,0,9,2,7,0
광주,동구,차대사람,길가장자리구역통행중,12,0,13,1,12,0
광주,동구,차대사람,보도통행중,8,0,12,4,8,0
광주,동구,차대사람,기타,74,0,76,14,58,4
광주,동구,차대차,정면충돌,42,2,73,12,60,1
광주,동구,차대차,측면충돌,171,1,317,37,269,11
광주,동구,차대차,추돌,59,0,117,2,112,3
광주,동구,차대차,추돌,44,0,94,8,83,3
광주,동구,차대차,기타,144,0,207,17,181,9
광주,동구,차량단독,전도전복,3,0,4,0,4,0
광주,동구,차량단독,공작물충돌,13,1,14,3,9,2
광주,동구,차량단독,도로이탈,1,0,2,1,1,0
광주,동구,차량단독,기타,19,0,30,8,22,0
광주,서구,차대사람,횡단중,230,7,237,102,132,3
광주,서구,차대사람,차도통행중,56,3,60,16,42,2
광주,서구,차대사람,길가장자리구역통행중,48,3,51,9,40,2
광주,서구,차대사람,보도통행중,21,0,25,7,18,0
광주,서구,차대사람,기타,64,1,70,16,50,4
광주,서구,차대차,정면충돌,110,3,202,18,179,5
광주,서구,차대차,측면충돌,748,3,1268,152,1092,24
광주,서구,차대차,추돌,280,1,540,35,492,13
광주,서구,차대차,추돌,299,0,582,22,554,6
광주,서구,차대차,기타,195,0,285,31,254,0
광주,서구,차량단독,전도전복,3,0,3,2,1,0
광주,서구,차량단독,공작물충돌,19,2,26,8,15,3
광주,서구,차량단독,도로이탈,1,0,1,0,1,0
광주,서구,차량단독,도로이탈,3,0,3,1,2,0
광주,서구,차량단독,기타,22,0,23,5,18,0
광주,북구,차대사람,횡단중,272,16,286,125,154,7
광주,북구,차대사람,차도통행중,61,0,62,16,44,2
광주,북구,차대사람,길가장자리구역통행중,61,0,66,12,47,7
광주,북구,차대사람,보도통행중,25,0,27,7,20,0
광주,북구,차대사람,기타,80,0,81,26,52,3
광주,북구,차대차,정면충돌,135,2,261,39,215,7
광주,북구,차대차,측면충돌,762,5,1292,120,1139,33
광주,북구,차대차,추돌,264,0,495,21,467,7
광주,북구,차대차,추돌,224,2,460,27,423,10
광주,북구,차대차,기타,220,4,346,41,297,8
광주,북구,차량단독,전도전복,6,0,11,5,6,0
광주,북구,차량단독,공작물충돌,36,1,60,20,39,1
광주,북구,차량단독,도로이탈,1,0,1,1,0,0
광주,북구,차량단독,도로이탈,1,0,1,1,0,0
광주,북구,차량단독,기타,23,0,26,6,19,1
광주,광산구,차대사람,횡단중,182,10,184,68,108,8
광주,광산구,차대사람,차도통행중,39,0,41,8,28,5
광주,광산구,차대사람,길가장자리구역통행중,32,1,31,7,24,0
광주,광산구,차대사람,보도통행중,30,1,30,6,24,0
광주,광산구,차대사람,기타,34,0,36,13,21,2
광주,광산구,차대차,정면충돌,191,4,337,53,274,10
광주,광산구,차대차,측면충돌,705,7,1190,127,1032,31
광주,광산구,차대차,추돌,324,1,624,39,564,21
광주,광산구,차대차,추돌,251,0,488,18,453,17
광주,광산구,차대차,기타,136,0,226,23,201,2
광주,광산구,차량단독,전도전복,17,0,21,5,14,2
광주,광산구,차량단독,공작물충돌,44,3,52,15,35,2
광주,광산구,차량단독,도로이탈,3,0,4,0,4,0
광주,광산구,차량단독,기타,12,0,13,7,6,0
광주,남구,차대사람,횡단중,118,3,124,52,68,4
광주,남구,차대사람,차도통행중,24,1,25,7,17,1
광주,남구,차대사람,길가장자리구역통행중,15,0,16,3,12,1
광주,남구,차대사람,보도통행중,7,0,9,2,6,1
광주,남구,차대사람,기타,69,1,69,16,48,5
광주,남구,차대차,정면충돌,60,1,87,12,73,2
광주,남구,차대차,측면충돌,296,2,524,61,433,30
광주,남구,차대차,추돌,106,0,201,8,188,5
광주,남구,차대차,추돌,61,1,106,2,102,2
광주,남구,차대차,기타,138,0,233,19,192,22
광주,남구,차량단독,전도전복,2,0,2,0,2,0
광주,남구,차량단독,공작물충돌,7,1,7,3,3,1
광주,남구,차량단독,기타,19,0,22,5,16,1
대전,동구,차대사람,횡단중,162,9,161,78,81,2
대전,동구,차대사람,차도통행중,27,2,26,10,15,1
대전,동구,차대사람,길가장자리구역통행중,26,0,26,6,18,2
대전,동구,차대사람,보도통행중,20,0,23,5,18,0
대전,동구,차대사람,기타,101,1,114,37,75,2
대전,동구,차대차,정면충돌,75,1,147,26,118,3
대전,동구,차대차,측면충돌,320,2,490,97,385,8
대전,동구,차대차,추돌,161,2,282,35,234,13
대전,동구,차대차,추돌,77,2,130,16,114,0
대전,동구,차대차,기타,170,1,235,51,182,2
대전,동구,차량단독,전도전복,7,1,7,6,1,0
대전,동구,차량단독,공작물충돌,7,1,9,5,4,0
대전,동구,차량단독,주/정차차량 충돌,1,0,1,1,0,0
대전,동구,차량단독,도로이탈,1,0,2,0,2,0
대전,동구,차량단독,기타,39,0,41,20,19,2
대전,중구,차대사람,횡단중,140,2,144,81,63,0
대전,중구,차대사람,차도통행중,50,1,57,27,29,1
대전,중구,차대사람,길가장자리구역통행중,27,0,27,8,18,1
대전,중구,차대사람,보도통행중,21,0,21,7,13,1
대전,중구,차대사람,기타,59,2,61,30,30,1
대전,중구,차대차,정면충돌,57,1,109,29,80,0
대전,중구,차대차,측면충돌,441,2,735,164,568,3
대전,중구,차대차,추돌,178,1,331,44,283,4
대전,중구,차대차,추돌,90,0,188,17,165,6
대전,중구,차대차,기타,100,3,135,39,93,3
대전,중구,차량단독,공작물충돌,18,1,20,5,14,1
대전,중구,차량단독,주/정차차량 충돌,1,0,1,1,0,0
대전,중구,차량단독,기타,35,1,38,15,23,0
대전,서구,차대사람,횡단중,234,5,246,102,139,5
대전,서구,차대사람,차도통행중,52,0,53,15,37,1
대전,서구,차대사람,길가장자리구역통행중,78,0,86,16,67,3
대전,서구,차대사람,보도통행중,46,0,49,19,29,1
대전,서구,차대사람,기타,94,1,96,32,57,7
대전,서구,차대차,정면충돌,132,3,248,41,201,6
대전,서구,차대차,측면충돌,703,6,1127,238,860,29
대전,서구,차대차,추돌,415,2,747,95,627,25
대전,서구,차대차,추돌,227,0,439,42,390,7
대전,서구,차대차,기타,223,0,314,75,234,5
대전,서구,차량단독,전도전복,11,2,9,5,4,0
대전,서구,차량단독,공작물충돌,11,4,10,3,7,0
대전,서구,차량단독,도로이탈,1,0,1,1,0,0
대전,서구,차량단독,도로이탈,2,0,2,1,1,0
대전,서구,차량단독,기타,36,0,37,7,30,0
대전,유성구,차대사람,횡단중,118,8,116,50,64,2
대전,유성구,차대사람,차도통행중,22,0,24,10,14,0
대전,유성구,차대사람,길가장자리구역통행중,16,0,17,6,11,0
대전,유성구,차대사람,보도통행중,16,0,17,6,11,0
대전,유성구,차대사람,기타,65,0,66,30,30,6
대전,유성구,차대차,정면충돌,137,1,229,54,174,1
대전,유성구,차대차,측면충돌,362,5,593,146,438,9
대전,유성구,차대차,추돌,263,3,467,68,395,4
대전,유성구,차대차,추돌,148,0,261,38,216,7
대전,유성구,차대차,기타,251,1,420,81,328,11
대전,유성구,차량단독,전도전복,10,3,13,5,7,1
대전,유성구,차량단독,공작물충돌,12,1,13,9,3,1
대전,유성구,차량단독,기타,29,1,32,15,15,2
대전,대덕구,차대사람,횡단중,72,3,74,33,38,3
대전,대덕구,차대사람,차도통행중,10,0,10,1,8,1
대전,대덕구,차대사람,길가장자리구역통행중,12,0,12,4,7,1
대전,대덕구,차대사람,보도통행중,11,0,11,7,4,0
대전,대덕구,차대사람,기타,89,2,90,33,54,3
대전,대덕구,차대차,정면충돌,61,0,104,25,69,10
대전,대덕구,차대차,측면충돌,136,3,216,57,155,4
대전,대덕구,차대차,추돌,148,1,245,62,179,4
대전,대덕구,차대차,추돌,67,1,102,20,80,2
대전,대덕구,차대차,기타,147,5,231,68,158,5
대전,대덕구,차량단독,전도전복,1,0,1,0,1,0
대전,대덕구,차량단독,공작물충돌,5,0,6,3,3,0
대전,대덕구,차량단독,도로이탈,1,0,2,2,0,0
대전,대덕구,차량단독,기타,16,0,16,7,8,1
울산,중구,차대사람,횡단중,104,3,111,55,51,5
울산,중구,차대사람,차도통행중,9,2,9,3,6,0
울산,중구,차대사람,길가장자리구역통행중,5,0,5,2,3,0
울산,중구,차대사람,보도통행중,6,0,6,1,5,0
울산,중구,차대사람,기타,136,2,143,57,75,11
울산,중구,차대차,정면충돌,68,0,106,36,61,9
울산,중구,차대차,측면충돌,273,2,428,109,289,30
울산,중구,차대차,추돌,68,1,135,22,101,12
울산,중구,차대차,추돌,80,0,150,21,125,4
울산,중구,차대차,기타,229,0,348,79,224,45
울산,중구,차량단독,전도전복,7,1,9,4,3,2
울산,중구,차량단독,공작물충돌,30,0,34,15,6,13
울산,중구,차량단독,도로이탈,2,0,11,9,2,0
울산,중구,차량단독,기타,19,0,21,8,11,2
울산,남구,차대사람,횡단중,215,9,225,121,103,1
울산,남구,차대사람,차도통행중,20,1,20,12,8,0
울산,남구,차대사람,길가장자리구역통행중,39,0,39,10,24,5
울산,남구,차대사람,보도통행중,19,0,21,10,10,1
울산,남구,차대사람,기타,188,4,192,71,108,13
울산,남구,차대차,정면충돌,135,2,211,58,142,11
울산,남구,차대차,측면충돌,446,3,690,175,498,17
울산,남구,차대차,추돌,141,0,256,43,199,14
울산,남구,차대차,추돌,185,1,342,57,270,15
울산,남구,차대차,기타,364,2,507,104,376,27
울산,남구,차량단독,전도전복,7,0,7,0,4,3
울산,남구,차량단독,공작물충돌,19,0,21,7,11,3
울산,남구,차량단독,도로이탈,1,0,1,0,0,1
울산,남구,차량단독,기타,27,0,32,15,17,0
울산,동구,차대사람,횡단중,46,1,49,27,22,0
울산,동구,차대사람,차도통행중,1,0,1,1,0,0
울산,동구,차대사람,길가장자리구역통행중,5,0,5,1,4,0
울산,동구,차대사람,보도통행중,14,1,16,9,7,0
울산,동구,차대사람,기타,81,2,79,31,46,2
울산,동구,차대차,정면충돌,35,0,55,27,28,0
울산,동구,차대차,측면충돌,139,3,184,64,114,6
울산,동구,차대차,추돌,37,0,63,13,50,0
울산,동구,차대차,추돌,27,0,56,11,45,0
울산,동구,차대차,기타,185,1,246,84,158,4
울산,동구,차량단독,전도전복,7,1,9,2,4,3
울산,동구,차량단독,공작물충돌,7,2,8,5,3,0
울산,동구,차량단독,기타,8,1,7,4,3,0
울산,북구,차대사람,횡단중,54,3,56,31,23,2
울산,북구,차대사람,차도통행중,3,0,4,4,0,0
울산,북구,차대사람,길가장자리구역통행중,3,0,4,0,3,1
울산,북구,차대사람,보도통행중,2,0,2,2,0,0
울산,북구,차대사람,기타,67,3,73,34,35,4
울산,북구,차대차,정면충돌,71,0,141,36,96,9
울산,북구,차대차,측면충돌,226,3,365,112,222,31
울산,북구,차대차,추돌,76,1,150,25,113,12
울산,북구,차대차,추돌,91,1,225,46,164,15
울산,북구,차대차,기타,208,2,322,87,198,37
울산,북구,차량단독,전도전복,10,0,11,6,3,2
울산,북구,차량단독,공작물충돌,24,4,28,11,8,9
울산,북구,차량단독,기타,10,0,11,5,3,3
울산,북구,철길건널목,차단기돌파,1,0,1,1,0,0
울산,울주군,차대사람,횡단중,89,5,86,44,35,7
울산,울주군,차대사람,차도통행중,22,1,21,10,10,1
울산,울주군,차대사람,길가장자리구역통행중,28,5,27,12,13,2
울산,울주군,차대사람,보도통행중,6,1,5,3,1,1
